Date,Log_Close,Trend,Seasonal,Residual,Residual_MA_12,Residual_MA_52
1986-03-16,-2.785050704272028,-0.8222122419196953,-0.0034622760278473024,-1.9628384623523325,,
1986-03-23,-2.865806846961217,-0.8188628807515659,0.0024462871147931304,-2.0469439662096507,,
1986-03-30,-2.829108055976623,-0.8155135195834364,0.004602526540051341,-2.0135945363931866,,
1986-04-06,-2.829108055976623,-0.812164158415307,0.0023349139518002915,-2.0169438975613163,,
1986-04-13,-2.7937082820993817,-0.8088147972471775,0.0038077582414941364,-1.9848934848522042,,
1986-04-20,-2.776457564269487,-0.8054654360790481,0.00026563525960144165,-1.9709921281904388,,
1986-04-27,-2.6333571634130353,-0.8021160749109187,-0.003089371050983199,-1.8312410885021166,,
1986-05-04,-2.6944498190372044,-0.7987667137427893,-0.008395605933431081,-1.895683105294415,,
1986-05-11,-2.6944498190372044,-0.7954173525746598,0.013226357715876885,-1.8990324664625446,,
1986-05-18,-2.6788256446480463,-0.7920679914065304,0.007444316412117182,-1.8867576532415158,,
1986-05-25,-2.7183536683744958,-0.7887186302384009,0.008434786842649564,-1.929635038136095,,
1986-06-01,-2.5969923306701035,-0.7853692690702715,0.018873955907669392,-1.8116230615998319,-1.9375149073996374,
1986-06-08,-2.618652063017941,-0.782019907902142,0.016241460500715788,-1.8366321551157991,-1.926997715129926,
1986-06-15,-2.7023546354225547,-0.7786705467340126,0.010128267447431127,-1.923684088688542,-1.9167260586698338,
1986-06-22,-2.7063307674213672,-0.7753211855658831,0.007279604872876055,-1.9310095818554842,-1.9098439791250252,
1986-06-29,-2.7595091599304467,-0.7719718243977537,-0.0009612465586956066,-1.9875373355326929,-1.9073934322893067,
1986-07-06,-2.710322100101393,-0.7686224632296244,-0.00019399817226211584,-1.9416996368717687,-1.9037939449576033,
1986-07-13,-2.8201399074517206,-0.7652731020614949,0.006995553014376151,-2.0548668053902257,-1.9107835013909191,
1986-07-20,-2.7595091599304467,-0.7619237408933655,0.014534601173694301,-1.9975854190370812,-1.9246455289354998,
1986-07-27,-2.710322100101393,-0.758574379725236,0.0021866039510432763,-1.951747720376157,-1.9293175801923115,
1986-08-03,-2.8112511624920384,-0.7552250185571066,0.003902508107730101,-2.0560261439349317,-1.9424003866483437,
1986-08-10,-2.829108055976623,-0.7518756573889771,-0.010947994561930107,-2.077232398587646,-1.9582732820938544,
1986-08-17,-2.7305229946403236,-0.7485262962208477,-0.006709667555960901,-1.981996698419476,-1.9626367537841363,
1986-08-24,-2.7679473674855384,-0.7451769350527182,-0.0049516181913315475,-2.02277043243282,-1.9802323680202187,
1986-08-31,-2.8024412230020217,-0.7418275738845888,-0.006736613504123511,-2.0606136491174327,-1.9988974925203549,
1986-09-07,-2.734613182256732,-0.7384782127164593,-0.008696648811226743,-1.9961349695402726,-2.004935065924666,
1986-09-14,-2.8112511624920384,-0.7351288515483299,-0.017928038205218717,-2.076122310943709,-2.0170277933486846,
1986-09-21,-2.7595091599304467,-0.7317794903802005,-0.017265671544643844,-2.0277296695502462,-2.020377154516814,
1986-09-28,-2.785050704272028,-0.7284301292120711,-0.013854664325078467,-2.0566205750599567,-2.0299538993658297,
1986-10-05,-2.8112511624920384,-0.7250807680439416,-0.012826009596459305,-2.086170394448097,-2.032562531787319,
1986-10-12,-2.6113795621544047,-0.7217314068758122,-0.008928100269131732,-1.8896481552785924,-2.023567759807445,
1986-10-19,-2.56882327057903,-0.7183820457076827,-0.025893703506932646,-1.8504412248713473,-2.0151255518487106,
1986-10-26,-2.5280039597067883,-0.7150326845395533,-0.024933115040357706,-1.8129712751672349,-1.9948709794514026,
1986-11-02,-2.4952078587395596,-0.7116833233714238,-0.030641186043835058,-1.783524535368136,-1.9703953241831103,
1986-11-09,-2.3624855422341478,-0.7083339622032944,-0.021262785598917387,-1.6541515800308533,-1.9430748976507248,
1986-11-16,-2.4028409814782146,-0.7049846010351649,-0.020355511271819667,-1.6978563804430498,-1.9159987266515772,
1986-11-23,-2.3075303149851907,-0.7016352398670356,-0.013071153561404897,-1.605895075118155,-1.8781055121516375,
1986-11-30,-2.2453317483622013,-0.6982858786989061,-0.004155210560806251,-1.5470458696632952,-1.8406814204952227,
1986-12-07,-2.2605207798416607,-0.6949365175307767,-0.004725872922665988,-1.565584262310884,-1.798136583109154,
1986-12-14,-2.296886304723898,-0.6915871563626472,0.007900718173385071,-1.6052991483612506,-1.7629340396767377,
1986-12-21,-2.2707770097274937,-0.6882377951945178,-0.0028125451287637614,-1.582539214532976,-1.7234272596328226,
1986-12-28,-2.2554322343248576,-0.6848884340263883,0.00305802023903979,-1.5705438002984693,-1.6804583767870203,
1987-01-04,-2.2863608482151134,-0.6815390728582589,0.0023621332865828757,-1.6048217753568546,-1.6567228451268754,
